restaurant_id,restaurant,product_id,menu_item,cuisine,price
69,Route 66 Grill,h4,Cheeseburger,American,9.41
69,Route 66 Grill,a2,Chili Dog,American,10.12
69,Route 66 Grill,h2,Chili Dog,American,10.2
69,Route 66 Grill,a3,Cheeseburger,American,11.43
69,Route 66 Grill,b3,Chili Dog,American,11.47
69,Route 66 Grill,b1,Cheeseburger,American,12.95
69,Route 66 Grill,d1,Wings,American,13.01
153,Star Spangled Burgers,b2,Chili Dog,American,5.32
153,Star Spangled Burgers,a3,Cobb Salad,American,6.49
153,Star Spangled Burgers,d1,Fried Chicken,American,7.15
153,Star Spangled Burgers,a4,Apple Pie,American,10.86
153,Star Spangled Burgers,h2,Cobb Salad,American,11.13
153,Star Spangled Burgers,h1,Apple Pie,American,11.15
153,Star Spangled Burgers,b1,Fried Chicken,American,12.49
153,Star Spangled Burgers,a2,Fried Chicken,American,12.66
153,Star Spangled Burgers,d3,Cobb Salad,American,12.68
153,Star Spangled Burgers,b3,Chili Dog,American,13.87
177,Star Spangled Burgers,b5,Chili Dog,American,5.18
177,Star Spangled Burgers,h3,Cobb Salad,American,6.76
177,Star Spangled Burgers,d1,Chili Dog,American,7.9
177,Star Spangled Burgers,d2,Cheeseburger,American,11.35
177,Star Spangled Burgers,a3,Apple Pie,American,12.93
177,Star Spangled Burgers,d3,Chili Dog,American,13.71
33,Star Spangled Burgers,a4,Fried Chicken,American,8.45
33,Star Spangled Burgers,h3,Cobb Salad,American,9.27
33,Star Spangled Burgers,h4,Fried Chicken,American,10.85
33,Star Spangled Burgers,a1,Wings,American,11.2
33,Star Spangled Burgers,h5,Cheeseburger,American,11.96
33,Star Spangled Burgers,b1,Wings,American,12.26
33,Star Spangled Burgers,b3,Wings,American,13.82
33,Star Spangled Burgers,d1,Wings,American,14.26
33,Star Spangled Burgers,d3,Apple Pie,American,14.27
33,Star Spangled Burgers,b2,Fried Chicken,American,14.33
45,Star Spangled Burgers,b4,Fried Chicken,American,5.06
45,Star Spangled Burgers,h3,Fried Chicken,American,8.76
45,Star Spangled Burgers,d2,Apple Pie,American,9.39
45,Star Spangled Burgers,h1,Chili Dog,American,14.73
45,Star Spangled Burgers,d5,Cobb Salad,American,14.86
57,Star Spangled Burgers,d1,Fried Chicken,American,6.08
57,Star Spangled Burgers,b2,Fried Chicken,American,6.32
57,Star Spangled Burgers,h1,Wings,American,7.11
57,Star Spangled Burgers,h2,Cheeseburger,American,7.5
57,Star Spangled Burgers,a2,Cheeseburger,American,8.11
